epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_loss_group:4,exp_avg_loss_group:4,avg_acc_group:4,processed_data_count_group:4,update_data_count_group:4,update_batch_count_group:4,avg_loss_group:5,exp_avg_loss_group:5,avg_acc_group:5,processed_data_count_group:5,update_data_count_group:5,update_batch_count_group:5,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
0,549,0.686998724937439,0.6318243741989136,0.6925925612449646,270.0,270.0,49.0,0.5554141402244568,0.5709903240203857,0.7755904197692871,254.0,254.0,49.0,0.8797197341918945,0.7231161594390869,0.664206862449646,271.0,271.0,50.0,0.5075869560241699,0.46702826023101807,0.8086642026901245,277.0,277.0,50.0,0.7722456455230713,0.7649872899055481,0.7290077209472656,262.0,262.0,50.0,0.5638369917869568,0.6223792433738708,0.8082705736160278,266.0,266.0,50.0,0.6968681216239929,0.6611746549606323,0.7462500333786011,204200.3125,0.0
0,599,0.678661584854126,0.6983658671379089,0.7081713676452637,257.0,257.0,50.0,0.5430783629417419,0.45494401454925537,0.8158844709396362,277.0,277.0,50.0,0.643311083316803,0.6512455344200134,0.7233203053474426,253.0,253.0,50.0,0.583014965057373,0.5690041184425354,0.7964285612106323,280.0,280.0,50.0,0.776278555393219,0.7545847296714783,0.6844261884689331,244.0,244.0,49.0,0.5637739896774292,0.6507086753845215,0.7716262936592102,289.0,289.0,50.0,0.6710116267204285,0.6269958019256592,0.752500057220459,204201.5,0.0
0,649,0.6497673988342285,0.6089829206466675,0.7168460488319397,279.0,279.0,50.0,0.47234466671943665,0.444429486989975,0.8333333134651184,264.0,264.0,50.0,0.8475568890571594,0.7256712317466736,0.6872587203979492,259.0,259.0,50.0,0.4729422628879547,0.47043389081954956,0.8389263153076172,298.0,298.0,50.0,0.8418508768081665,0.8555001616477966,0.6142321228981018,267.0,267.0,50.0,0.48235225677490234,0.4435187876224518,0.8240342736244202,233.0,233.0,50.0,0.6767920851707458,0.6272502541542053,0.752500057220459,204203.265625,0.0
0,699,0.7222924828529358,0.7675705552101135,0.7113401293754578,291.0,291.0,50.0,0.5634618997573853,0.509497344493866,0.7782099843025208,257.0,257.0,50.0,0.7378687858581543,0.6317523121833801,0.7315173149108887,257.0,257.0,50.0,0.43158048391342163,0.46182703971862793,0.8333333730697632,246.0,246.0,50.0,0.728991687297821,0.7124117016792297,0.6989248394966125,279.0,279.0,50.0,0.5093586444854736,0.49132436513900757,0.7888887524604797,270.0,270.0,50.0,0.6641839146614075,0.6198208332061768,0.7549999356269836,204204.5625,0.0
0,749,0.7122758626937866,0.7311419248580933,0.714285671710968,273.0,273.0,50.0,0.5066092610359192,0.5344480872154236,0.7970479726791382,271.0,271.0,50.0,0.6743316054344177,0.6659488677978516,0.7470816373825073,257.0,257.0,50.0,0.5292829871177673,0.5705297589302063,0.8131867051124573,273.0,273.0,49.0,0.7481520175933838,0.888137936592102,0.6498054265975952,257.0,257.0,50.0,0.4315665066242218,0.38671937584877014,0.8327136635780334,269.0,269.0,50.0,0.6733672022819519,0.598691463470459,0.7599999308586121,204206.359375,0.0
0,799,0.7395627498626709,0.6574344038963318,0.7044534087181091,247.0,247.0,50.0,0.4601999521255493,0.44125330448150635,0.829710066318512,276.0,276.0,50.0,0.7294279336929321,0.6964774131774902,0.7462687492370605,268.0,268.0,49.0,0.46416571736335754,0.44320759177207947,0.8339349627494812,277.0,277.0,50.0,0.6773352026939392,0.7654999494552612,0.7106225490570068,273.0,273.0,50.0,0.5139563083648682,0.5655239820480347,0.7876448631286621,259.0,259.0,50.0,0.6792420744895935,0.5948593616485596,0.7699999809265137,204208.203125,0.0
0,849,0.6683008074760437,0.5473734736442566,0.7318007349967957,261.0,261.0,50.0,0.5918746590614319,0.5908285975456238,0.7824563384056091,285.0,285.0,50.0,0.6389575600624084,0.5871556997299194,0.7435896396636963,273.0,273.0,48.0,0.4523375928401947,0.5021529793739319,0.8422937393188477,279.0,279.0,50.0,0.7005846500396729,0.7019286155700684,0.6956523060798645,253.0,253.0,50.0,0.49771395325660706,0.5639705061912537,0.8192771077156067,249.0,249.0,50.0,0.6260319352149963,0.5905793905258179,0.7699999809265137,204209.4375,0.0
0,899,0.6566804051399231,0.56465083360672,0.7098039984703064,255.0,255.0,50.0,0.6282486915588379,0.5122955441474915,0.7429717183113098,249.0,249.0,50.0,0.669295608997345,0.7195145487785339,0.7587413191795349,286.0,286.0,50.0,0.5364740490913391,0.447262704372406,0.8257839679718018,287.0,287.0,50.0,0.6249288320541382,0.668118417263031,0.7300381660461426,263.0,263.0,49.0,0.4739667773246765,0.5625709295272827,0.8153846263885498,260.0,260.0,50.0,0.6184584498405457,0.5980385541915894,0.7649999856948853,204211.296875,0.0
0,949,0.6848294138908386,0.7691875696182251,0.7218310236930847,284.0,284.0,50.0,0.49092918634414673,0.5951273441314697,0.810606062412262,264.0,264.0,50.0,0.6417624354362488,0.5815471410751343,0.7537313103675842,268.0,268.0,50.0,0.44201546907424927,0.31997454166412354,0.8615385293960571,260.0,260.0,50.0,0.675815224647522,0.6365832686424255,0.7086331248283386,278.0,278.0,50.0,0.45129069685935974,0.40024659037590027,0.8170731663703918,246.0,246.0,49.0,0.6234036684036255,0.5686920881271362,0.7768750190734863,204212.515625,0.0
0,999,0.7028014063835144,0.824871301651001,0.7174724340438843,269.0,269.0,50.0,0.47570839524269104,0.5076950788497925,0.8107143044471741,280.0,280.0,50.0,0.6763216257095337,0.5654224157333374,0.769230842590332,273.0,273.0,50.0,0.5528061985969543,0.6701535582542419,0.7851563096046448,256.0,256.0,50.0,0.5993154644966125,0.49533194303512573,0.7286245226860046,269.0,269.0,50.0,0.552931547164917,0.38726210594177246,0.7984189987182617,253.0,253.0,50.0,0.6240991950035095,0.5934460163116455,0.768125057220459,204213.859375,0.0
0,1049,0.6078066825866699,0.7331041693687439,0.761732816696167,277.0,277.0,50.0,0.5589833855628967,0.605789840221405,0.7902623414993286,267.0,267.0,50.0,0.682905375957489,0.5606487989425659,0.7561836838722229,283.0,283.0,50.0,0.3203118145465851,0.2327241748571396,0.8880000114440918,250.0,250.0,50.0,0.7489328980445862,0.7861953377723694,0.6848248839378357,257.0,257.0,50.0,0.49740543961524963,0.48799824714660645,0.8082707524299622,266.0,266.0,50.0,0.6390929818153381,0.5723354816436768,0.7806251049041748,204214.734375,0.0
0,1099,0.6385618448257446,0.6477805972099304,0.7676057815551758,284.0,284.0,50.0,0.3858538866043091,0.4183952510356903,0.8545454144477844,275.0,275.0,50.0,0.7332009077072144,0.7136259078979492,0.7007575631141663,264.0,264.0,50.0,0.4591217339038849,0.4921504557132721,0.8277154564857483,267.0,267.0,50.0,0.6050075888633728,0.5192553997039795,0.7566540241241455,263.0,263.0,50.0,0.4191608726978302,0.4406675100326538,0.862348198890686,247.0,247.0,50.0,0.605574369430542,0.5414135456085205,0.7943750619888306,204216.25,0.0
0,1149,0.6872918009757996,0.6546226143836975,0.7286819219589233,258.0,258.0,50.0,0.49889376759529114,0.4946369528770447,0.8237288594245911,295.0,295.0,50.0,0.6332208514213562,0.6652502417564392,0.7604563236236572,263.0,263.0,50.0,0.3988456130027771,0.36832261085510254,0.8612099289894104,281.0,281.0,50.0,0.6623603105545044,0.6852789521217346,0.7366253733634949,243.0,243.0,50.0,0.5318545699119568,0.4856950640678406,0.7807691693305969,260.0,260.0,50.0,0.6330115795135498,0.5639646053314209,0.7843749523162842,204217.25,0.0
0,1199,0.6018539071083069,0.5651499629020691,0.7370373010635376,270.0,270.0,50.0,0.4277532398700714,0.5505872368812561,0.8437498807907104,256.0,256.0,50.0,0.7059088945388794,0.6159984469413757,0.7275985479354858,279.0,279.0,50.0,0.5073242783546448,0.4490387439727783,0.8333335518836975,288.0,288.0,50.0,0.7158793807029724,0.665499210357666,0.7120001316070557,250.0,250.0,50.0,0.3998202383518219,0.4610854387283325,0.8715953826904297,257.0,257.0,50.0,0.6321964263916016,0.5604918599128723,0.7875000834465027,204218.359375,0.0
0,1249,0.7294978499412537,0.7451745271682739,0.6829268336296082,246.0,246.0,50.0,0.5450047850608826,0.7376598715782166,0.787148654460907,249.0,249.0,50.0,0.653114914894104,0.7096395492553711,0.7366412281990051,262.0,262.0,50.0,0.42750391364097595,0.4415437877178192,0.8394160270690918,274.0,274.0,50.0,0.6473393440246582,0.6833733320236206,0.739436686038971,284.0,284.0,50.0,0.457158625125885,0.5067529082298279,0.8280702829360962,285.0,285.0,50.0,0.6490623950958252,0.5734683871269226,0.7706249952316284,204219.375,0.0
0,1299,0.6281301379203796,0.6538795232772827,0.7335768342018127,274.0,274.0,50.0,0.5233898758888245,0.5269683599472046,0.8028168678283691,284.0,284.0,50.0,0.656406819820404,0.5647491216659546,0.7741934657096863,248.0,248.0,50.0,0.4922660291194916,0.6807719469070435,0.8287938237190247,257.0,257.0,50.0,0.6432626247406006,0.6329219341278076,0.7214285135269165,280.0,280.0,50.0,0.5165282487869263,0.4528748095035553,0.7898833155632019,257.0,257.0,50.0,0.6227965354919434,0.5768205523490906,0.7743749618530273,204220.5625,0.0
0,1349,0.6528343558311462,0.6174938678741455,0.7491288781166077,287.0,287.0,50.0,0.5114589333534241,0.4438263475894928,0.8192770481109619,249.0,249.0,49.0,0.54622882604599,0.5510557889938354,0.7992957234382629,284.0,284.0,50.0,0.5675058364868164,0.584241509437561,0.7611334919929504,247.0,247.0,50.0,0.6130495667457581,0.5688595175743103,0.7620817422866821,269.0,269.0,50.0,0.38685813546180725,0.4220627248287201,0.8636362552642822,264.0,264.0,50.0,0.5897355079650879,0.5481628775596619,0.791874885559082,204221.421875,0.0
0,1399,0.6977642178535461,0.6360354423522949,0.7030075192451477,266.0,266.0,50.0,0.5255053043365479,0.46884816884994507,0.8078432083129883,255.0,255.0,50.0,0.6532344818115234,0.6227983236312866,0.7472923994064331,277.0,277.0,49.0,0.4544815123081207,0.5253407955169678,0.8413284420967102,271.0,271.0,50.0,0.619452714920044,0.6206454634666443,0.748251736164093,286.0,286.0,50.0,0.4562793970108032,0.5283960103988647,0.8367346525192261,245.0,245.0,50.0,0.6284027695655823,0.5704196691513062,0.7793750166893005,204222.40625,0.0
0,1449,0.5976573824882507,0.617629885673523,0.7343173623085022,271.0,271.0,50.0,0.39601415395736694,0.4381479024887085,0.8333332538604736,246.0,246.0,49.0,0.6809043884277344,0.6543915271759033,0.7425373196601868,268.0,268.0,50.0,0.4798279404640198,0.4807080924510956,0.8358209133148193,268.0,268.0,49.0,0.6185622215270996,0.559077799320221,0.7536233067512512,276.0,276.0,50.0,0.45453330874443054,0.37846195697784424,0.8044279217720032,271.0,271.0,50.0,0.5987453460693359,0.5402266383171082,0.7831249833106995,204223.40625,0.0
0,1499,0.6741786599159241,0.6983272433280945,0.7020407915115356,245.0,245.0,50.0,0.45116424560546875,0.34415823221206665,0.8405797481536865,276.0,276.0,50.0,0.5314439535140991,0.40711554884910583,0.8065694570541382,274.0,274.0,50.0,0.3720928728580475,0.4295763373374939,0.8663966059684753,247.0,247.0,50.0,0.6518760919570923,0.8449795246124268,0.748251736164093,286.0,286.0,50.0,0.3993450701236725,0.4148971438407898,0.8676469326019287,272.0,272.0,50.0,0.6285407543182373,0.5139225721359253,0.8056249618530273,204224.453125,0.0
0,1549,0.6329097151756287,0.5451439023017883,0.7372549772262573,255.0,255.0,50.0,0.46483102440834045,0.42346224188804626,0.8211920857429504,302.0,302.0,50.0,0.6508035063743591,0.7118800282478333,0.7385158538818359,283.0,283.0,50.0,0.415562242269516,0.3338643014431,0.8481482267379761,270.0,270.0,50.0,0.5979605913162231,0.7077063322067261,0.7429718375205994,249.0,249.0,49.0,0.4330337643623352,0.5837863087654114,0.8257260322570801,241.0,241.0,49.0,0.603903591632843,0.5321271419525146,0.7862499952316284,204225.5,0.0
0,1599,0.6119717955589294,0.7065377235412598,0.7298388481140137,248.0,248.0,50.0,0.4259873628616333,0.42539167404174805,0.8191881775856018,271.0,271.0,50.0,0.599561333656311,0.7637339234352112,0.802973747253418,269.0,269.0,50.0,0.5065481662750244,0.5500942468643188,0.8117645978927612,255.0,255.0,50.0,0.5656449794769287,0.4813401401042938,0.7789854407310486,276.0,276.0,49.0,0.4383206367492676,0.29667872190475464,0.8683273196220398,281.0,281.0,50.0,0.590728223323822,0.5230934619903564,0.8031249046325684,204226.40625,0.0
0,1649,0.5334293246269226,0.4540262520313263,0.7620818614959717,269.0,269.0,50.0,0.3807711601257324,0.3706335425376892,0.8576781153678894,267.0,267.0,50.0,0.6541305780410767,0.6409335136413574,0.7692306637763977,247.0,247.0,50.0,0.4428536593914032,0.4479123651981354,0.8419244885444641,291.0,291.0,50.0,0.5500800609588623,0.5017262697219849,0.7535715103149414,280.0,280.0,49.0,0.4721607267856598,0.4292851388454437,0.8089430332183838,246.0,246.0,50.0,0.5548033714294434,0.5036081671714783,0.799375057220459,204227.21875,0.0
0,1699,0.6171191334724426,0.51035076379776,0.7599999308586121,275.0,275.0,50.0,0.5570123195648193,0.425070583820343,0.7670252323150635,279.0,279.0,50.0,0.5879950523376465,0.5420301556587219,0.7706766724586487,266.0,266.0,49.0,0.3003643751144409,0.2589680850505829,0.9079998731613159,250.0,250.0,49.0,0.5945684909820557,0.6386559009552002,0.7642585039138794,263.0,263.0,50.0,0.4709625840187073,0.5939239263534546,0.8239699006080627,267.0,267.0,50.0,0.5903153419494629,0.5242065787315369,0.79749995470047,204228.28125,0.0
0,1749,0.5865991711616516,0.4941372871398926,0.736263632774353,273.0,273.0,50.0,0.3786977231502533,0.4075530171394348,0.8487971425056458,291.0,291.0,50.0,0.6531224250793457,0.7541210055351257,0.7781955003738403,266.0,266.0,50.0,0.38152259588241577,0.40227288007736206,0.8726592063903809,267.0,267.0,50.0,0.6323617100715637,0.6548579335212708,0.7580644488334656,248.0,248.0,50.0,0.4576954245567322,0.44400566816329956,0.8313725590705872,255.0,255.0,50.0,0.618561327457428,0.512173593044281,0.8050000071525574,204229.34375,0.0
0,1799,0.5676368474960327,0.571178138256073,0.7651821970939636,247.0,247.0,50.0,0.4154622256755829,0.3973734676837921,0.8031495213508606,254.0,254.0,49.0,0.5660860538482666,0.6368548274040222,0.7862318754196167,276.0,276.0,50.0,0.4207679331302643,0.4837181568145752,0.8633332848548889,300.0,300.0,50.0,0.5917016863822937,0.5713584423065186,0.7888448238372803,251.0,251.0,50.0,0.5115368366241455,0.5892332196235657,0.7941176295280457,272.0,272.0,50.0,0.574861466884613,0.5099118947982788,0.8018750548362732,204229.9375,0.0
0,1849,0.5732181668281555,0.5969179272651672,0.7732342481613159,269.0,269.0,50.0,0.410847544670105,0.4575965106487274,0.8410853743553162,258.0,258.0,50.0,0.5934657454490662,0.6065623760223389,0.785714328289032,252.0,252.0,49.0,0.4256207346916199,0.3903776705265045,0.8652482628822327,282.0,282.0,50.0,0.6918227672576904,0.6488909721374512,0.7181467413902283,259.0,259.0,49.0,0.47800591588020325,0.5626742839813232,0.817857027053833,280.0,280.0,50.0,0.6275920271873474,0.5267478227615356,0.8012499809265137,204230.65625,0.0
0,1899,0.604361355304718,0.5527405142784119,0.7394635677337646,261.0,261.0,50.0,0.473111093044281,0.47522562742233276,0.8117647767066956,255.0,255.0,50.0,0.6620544195175171,0.5971515774726868,0.7547171711921692,265.0,265.0,50.0,0.43295836448669434,0.3662809431552887,0.8586205244064331,290.0,290.0,49.0,0.5519866943359375,0.46136054396629333,0.7732342481613159,269.0,269.0,50.0,0.41049060225486755,0.41894933581352234,0.8500000834465027,260.0,260.0,50.0,0.5929461717605591,0.5216224789619446,0.7987500429153442,204231.578125,0.0
0,1949,0.586146354675293,0.617723822593689,0.7820512056350708,234.0,234.0,50.0,0.4023621380329132,0.35885727405548096,0.8309860825538635,284.0,284.0,50.0,0.5760852694511414,0.5743054151535034,0.7867133617401123,286.0,286.0,50.0,0.4608822464942932,0.5107151865959167,0.8525182008743286,278.0,278.0,50.0,0.5664178729057312,0.5398486256599426,0.7689530849456787,277.0,277.0,50.0,0.45695966482162476,0.42152976989746094,0.834024965763092,241.0,241.0,50.0,0.5630763173103333,0.5070873498916626,0.8093751072883606,204232.078125,0.0
0,1999,0.5292109847068787,0.5887662768363953,0.7766324281692505,291.0,291.0,50.0,0.4627918601036072,0.5240702033042908,0.8291816115379333,281.0,281.0,50.0,0.7279971837997437,0.7833071947097778,0.7265306115150452,245.0,245.0,50.0,0.5432192087173462,0.4630151391029358,0.7972027063369751,286.0,286.0,49.0,0.5361881256103516,0.5125241875648499,0.7932490706443787,237.0,237.0,50.0,0.4395167827606201,0.46199652552604675,0.846153974533081,260.0,260.0,50.0,0.5929385423660278,0.5369474291801453,0.7956250905990601,204232.8125,0.0
0,2049,0.6804344654083252,0.5796575546264648,0.7060933113098145,279.0,279.0,50.0,0.4058355987071991,0.27065396308898926,0.8658537864685059,246.0,246.0,50.0,0.576845109462738,0.663174569606781,0.7718631625175476,263.0,263.0,50.0,0.4292750060558319,0.5445640683174133,0.8591548204421997,284.0,284.0,50.0,0.6057150959968567,0.5925613641738892,0.7480915188789368,262.0,262.0,50.0,0.46499258279800415,0.44275736808776855,0.8195489048957825,266.0,266.0,50.0,0.6094366312026978,0.5285540819168091,0.7943750023841858,204233.59375,0.0
0,2099,0.6463326215744019,0.5736578106880188,0.7545127272605896,277.0,277.0,50.0,0.34302541613578796,0.22032245993614197,0.8905109763145447,274.0,274.0,50.0,0.5608180165290833,0.5052246451377869,0.7794679403305054,263.0,263.0,50.0,0.43549618124961853,0.46316057443618774,0.8378377556800842,259.0,259.0,50.0,0.6089963316917419,0.5609022974967957,0.7698411345481873,252.0,252.0,50.0,0.4188690185546875,0.3977763056755066,0.8654544949531555,275.0,275.0,50.0,0.5906425714492798,0.5012298822402954,0.8168749809265137,204234.234375,0.0
0,2149,0.5515672564506531,0.6036220192909241,0.7745453715324402,275.0,275.0,50.0,0.4961583614349365,0.4547180235385895,0.7870723605155945,263.0,263.0,50.0,0.49162766337394714,0.49424004554748535,0.8207886219024658,279.0,279.0,50.0,0.4551261067390442,0.3470539152622223,0.8326848149299622,257.0,257.0,49.0,0.656660795211792,0.7062150835990906,0.7272725701332092,286.0,286.0,50.0,0.411975234746933,0.32219451665878296,0.829166829586029,240.0,240.0,50.0,0.5655725598335266,0.5143632888793945,0.793749988079071,204235.0625,0.0
0,2199,0.6019204258918762,0.473832368850708,0.7701149582862854,261.0,261.0,50.0,0.41416576504707336,0.4825350046157837,0.8383458256721497,266.0,266.0,50.0,0.5852569341659546,0.6186947822570801,0.7865613102912903,253.0,253.0,49.0,0.6402572393417358,0.5593869686126709,0.7777778506278992,261.0,261.0,50.0,0.6061844825744629,0.6750431656837463,0.7474401593208313,293.0,293.0,50.0,0.41801658272743225,0.38575243949890137,0.8458647131919861,266.0,266.0,50.0,0.6165280938148499,0.5445318222045898,0.7937500476837158,204235.6875,0.0
0,2249,0.585182249546051,0.5962128043174744,0.7575756311416626,264.0,264.0,50.0,0.5070350170135498,0.3728920817375183,0.7944252490997314,287.0,287.0,50.0,0.6950483322143555,0.9141731262207031,0.7370520234107971,251.0,251.0,50.0,0.396696537733078,0.32909342646598816,0.898181676864624,275.0,275.0,50.0,0.5928001999855042,0.5760614275932312,0.7661870718002319,278.0,278.0,50.0,0.4455414116382599,0.42630860209465027,0.8326530456542969,245.0,245.0,49.0,0.6295663118362427,0.535944938659668,0.7981250286102295,204236.3125,0.0
0,2299,0.5520618557929993,0.5206499695777893,0.7711266875267029,284.0,284.0,50.0,0.38716307282447815,0.3774571120738983,0.8494207859039307,259.0,259.0,50.0,0.5596656203269958,0.5296443104743958,0.7799228429794312,259.0,259.0,50.0,0.35116586089134216,0.42127320170402527,0.8862743973731995,255.0,255.0,50.0,0.6273260712623596,0.66410231590271,0.7426469326019287,272.0,272.0,50.0,0.3994755744934082,0.4256838858127594,0.8302584886550903,271.0,271.0,50.0,0.5662656426429749,0.4815325438976288,0.8087499737739563,204237.328125,0.0
0,2349,0.6828018426895142,0.8392794132232666,0.7456445693969727,287.0,287.0,50.0,0.4691462516784668,0.4168516993522644,0.7951387763023376,288.0,288.0,50.0,0.5799816846847534,0.464695006608963,0.7975708842277527,247.0,247.0,50.0,0.530372679233551,0.40511205792427063,0.7943547368049622,248.0,248.0,50.0,0.5776899456977844,0.4778069853782654,0.7534722089767456,288.0,288.0,50.0,0.37787920236587524,0.3881347179412842,0.8512395024299622,242.0,242.0,50.0,0.6313470602035522,0.5398047566413879,0.7874999642372131,204237.796875,0.0
0,2399,0.5851362943649292,0.6635234355926514,0.749163806438446,299.0,299.0,50.0,0.34502267837524414,0.2572449743747711,0.8825758099555969,264.0,264.0,50.0,0.5058364272117615,0.4971703290939331,0.8347108364105225,242.0,242.0,50.0,0.41746169328689575,0.46592336893081665,0.8791210055351257,273.0,273.0,50.0,0.6136797666549683,0.5068371891975403,0.7459016442298889,244.0,244.0,50.0,0.42794567346572876,0.35387757420539856,0.8417266011238098,278.0,278.0,50.0,0.5267375707626343,0.48195499181747437,0.8218750357627869,204238.640625,0.0
